exchange,symbol,ts,bid1,bid1vol,bid2,bid2vol,bid3,bid3vol,bid4,bid4vol,bid5,bid5vol,bid6,bid6vol,bid7,bid7vol,bid8,bid8vol,ask1,ask1vol,ask2,ask2vol,ask3,ask3vol,ask4,ask4vol,ask5,ask5vol,ask6,ask6vol,ask7,ask7vol,ask8,ask8vol
BITFLYER,BTC_JPY,2025-07-16T05:19:14.433989Z,17581859,0.23000000,17581850,0.02929211,17581849,0.08219027,17581848,0.00130462,17580374,0.02200000,17579800,0.00100000,17579211,0.00364226,17576781,0.00569650,17586295,0.02000000,17586298,0.03500000,17586300,0.28830000,17586500,0.28830000,17587693,0.01107040,17588197,0.05000000,17589117,0.02827694,17589118,0.04046000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:14.525467Z,17568640,0.01000000,17567947,0.04900000,17567697,0.05121753,17567380,0.01001279,17566196,0.05000000,17566189,0.07399297,17566188,0.05000000,17565821,0.00364513,17571226,0.03783597,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000,17572244,0.00300000,17572618,0.02000000,17573119,0.01000000
BITFLYER,BTC_JPY,2025-07-16T05:19:14.574150Z,17581859,0.23000000,17581849,0.08219027,17581848,0.00130462,17580256,0.02200000,17579800,0.00100000,17579211,0.00364226,17576781,0.00569650,17576765,0.01119360,17586295,0.02000000,17586298,0.03500000,17586300,0.28830000,17586500,0.28830000,17587693,0.01107040,17588197,0.05000000,17589117,0.02827694,17589118,0.04046000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:14.653045Z,17568640,0.01000000,17567947,0.04900000,17567697,0.05121753,17567380,0.01001279,17566196,0.05000000,17566189,0.07399297,17566188,0.05000000,17565821,0.00364513,17571226,0.03783597,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000,17572244,0.00300000,17572618,0.02000000,17573119,0.01000000
GMO,BTC_JPY,2025-07-16T05:19:14.698124Z,17564149,0.07000000,17562923,0.02000000,17562835,0.02000000,17562095,0.02000000,17562070,0.02000000,17561169,0.04700000,17560754,0.05000000,17560037,0.10900000,17568637,0.00100000,17568639,0.00100000,17569176,0.00300000,17570496,0.02000000,17570767,0.01000000,17570775,0.02000000,17570826,0.00100000,17570839,0.02000000
BITFLYER,BTC_JPY,2025-07-16T05:19:14.712147Z,17581860,0.02745207,17581859,0.23000000,17581849,0.08219027,17581848,0.00130462,17580256,0.02200000,17579800,0.00100000,17579211,0.00364226,17576781,0.00569650,17586295,0.02000000,17586298,0.03500000,17586300,0.28830000,17586500,0.28830000,17587693,0.01107040,17588197,0.05000000,17589117,0.02827694,17589118,0.04046000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:14.786305Z,17568640,0.01000000,17567697,0.05121753,17567380,0.01001279,17566205,0.02000000,17566197,0.04900000,17566196,0.05000000,17566189,0.07399297,17566188,0.05000000,17570889,0.09600703,17571226,0.03084597,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000,17572244,0.00300000,17572618,0.02000000
BITFLYER,BTC_JPY,2025-07-16T05:19:14.827609Z,17581860,0.01745207,17581859,0.23000000,17581849,0.08219027,17581848,0.00130462,17580256,0.02200000,17579800,0.00100000,17579211,0.00364226,17576781,0.00569650,17586295,0.02000000,17586298,0.03500000,17586300,0.28830000,17586500,0.28830000,17587693,0.01107040,17588197,0.05000000,17589117,0.02827694,17589118,0.04046000
GMO,BTC,2025-07-16T05:19:14.892044Z,17588040,0.03000000,17585870,0.01000000,17585347,0.00900000,17584994,0.38617000,17584336,0.03521000,17584335,0.05000000,17580026,0.03000000,17576660,0.01000000,17589337,0.01900000,17589338,0.02000000,17589664,0.05000000,17590131,0.03000000,17590140,0.50000000,17590930,0.50000000,17591305,0.02100000,17591720,1.00000000
BITFLYER,BTC_JPY,2025-07-16T05:19:14.952099Z,17581860,0.01745207,17581859,0.23000000,17581849,0.08219027,17581848,0.00130462,17580256,0.02200000,17579800,0.00100000,17579211,0.00364226,17576781,0.00569650,17586295,0.02000000,17586298,0.03500000,17586300,0.28830000,17586500,0.28830000,17587693,0.01107040,17588197,0.05000000,17589117,0.02827694,17589118,0.04046000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:14.978796Z,17568640,0.01000000,17567697,0.05121753,17567380,0.01001279,17566205,0.02000000,17566197,0.04900000,17566196,0.05000000,17566189,0.07399297,17566188,0.05000000,17570889,0.09600703,17571217,0.00699000,17571225,0.00100000,17571226,0.03084597,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:15.132905Z,17568640,0.01000000,17567697,0.05121753,17567380,0.01001279,17566205,0.02000000,17566197,0.04900000,17566196,0.05000000,17566189,0.07399297,17566188,0.05000000,17570889,0.09600703,17571217,0.01000000,17571226,0.03084597,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000,17572244,0.00300000
GMO,BTC_JPY,2025-07-16T05:19:15.213631Z,17563717,0.07000000,17562835,0.02000000,17562298,0.02000000,17561446,0.02000000,17561332,0.02000000,17561169,0.04700000,17560636,0.05000000,17559521,0.01000000,17568637,0.00100000,17568639,0.00100000,17569175,0.02000000,17569176,0.00300000,17569972,0.02000000,17570767,0.01000000,17570775,0.02000000,17570826,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:15.236766Z,17568640,0.01000000,17567697,0.05121753,17567380,0.01001279,17566205,0.02000000,17566197,0.04900000,17566196,0.05000000,17566189,0.07399297,17566188,0.05000000,17570888,0.00100000,17570889,0.09600703,17571217,0.01000000,17571226,0.03084597,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000
BITFLYER,BTC_JPY,2025-07-16T05:19:15.299725Z,17581860,0.01745207,17581859,0.23000000,17581849,0.08219027,17581848,0.00130462,17580256,0.02200000,17579800,0.00100000,17579211,0.00364226,17576781,0.00569650,17586295,0.02000000,17586298,0.03500000,17586300,0.28830000,17586500,0.28830000,17587693,0.01107040,17588197,0.05000000,17589117,0.02827694,17589118,0.04046000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:15.342704Z,17568640,0.01000000,17567697,0.05121753,17567380,0.01001279,17566205,0.02000000,17566197,0.04900000,17566196,0.05000000,17566189,0.07399297,17566188,0.05000000,17570881,0.00699000,17570888,0.00100000,17570889,0.09600703,17571217,0.01000000,17571226,0.03084597,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000
GMO,BTC,2025-07-16T05:19:15.401144Z,17588040,0.03000000,17585870,0.01000000,17585347,0.00900000,17584994,0.38617000,17584336,0.03521000,17584335,0.05000000,17580026,0.03000000,17576660,0.01000000,17589337,0.01900000,17589338,0.02000000,17589664,0.05000000,17590131,0.03000000,17590930,0.50000000,17591305,0.02100000,17591720,1.00000000,17593263,0.01479000
BITFLYER,BTC_JPY,2025-07-16T05:19:15.422882Z,17581860,0.01745207,17581859,0.23000000,17581849,0.08219027,17581848,0.00130462,17580256,0.02200000,17579800,0.00100000,17579211,0.00364226,17576781,0.00569650,17586295,0.02000000,17586298,0.03500000,17586300,0.28830000,17586500,0.28830000,17587693,0.01107040,17588197,0.05000000,17589117,0.02827694,17589118,0.04046000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:15.456636Z,17568640,0.01000000,17567697,0.05121753,17567380,0.01001279,17566205,0.02000000,17566197,0.04900000,17566196,0.05000000,17566189,0.07399297,17566188,0.05000000,17570881,0.00699000,17570888,0.00100000,17570889,0.09600703,17571217,0.01000000,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:15.561405Z,17568640,0.01000000,17567697,0.05121753,17567380,0.01001279,17566205,0.02000000,17566197,0.04900000,17566196,0.05000000,17566189,0.07399297,17566188,0.05000000,17570881,0.00699000,17570889,0.09600703,17571217,0.01000000,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000,17572244,0.00300000
BITFLYER,BTC_JPY,2025-07-16T05:19:15.613626Z,17581860,0.01745207,17581849,0.08219027,17581848,0.00130462,17580256,0.02200000,17579800,0.00100000,17579211,0.00364226,17576781,0.00569650,17576765,0.01119360,17586295,0.02000000,17586298,0.03500000,17586300,0.28830000,17586500,0.28830000,17587693,0.01107040,17588197,0.05000000,17589117,0.02827694,17589118,0.04046000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:15.670730Z,17568640,0.01000000,17567697,0.05121753,17567380,0.01001279,17566205,0.02000000,17566197,0.04900000,17566196,0.05000000,17566189,0.07399297,17566188,0.05000000,17570880,0.00100000,17570881,0.00699000,17570889,0.09600703,17571217,0.01000000,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000
GMO,BTC_JPY,2025-07-16T05:19:15.704872Z,17563718,0.01000000,17563543,0.07000000,17562835,0.02000000,17561694,0.02000000,17561169,0.04700000,17560844,0.02000000,17560739,0.02000000,17560204,0.05000000,17568637,0.00100000,17568639,0.00100000,17569175,0.02000000,17569176,0.00300000,17569507,0.02000000,17570767,0.01000000,17570775,0.02000000,17570826,0.00100000
BITFLYER,BTC_JPY,2025-07-16T05:19:15.760101Z,17581860,0.01745207,17581849,0.08219027,17581848,0.00130462,17580256,0.02200000,17579800,0.00100000,17579211,0.00364226,17576781,0.00569650,17576765,0.01119360,17586295,0.02000000,17586298,0.03500000,17586300,0.28830000,17586500,0.28830000,17587693,0.01107040,17588197,0.05000000,17589117,0.02827694,17589118,0.04046000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:15.786188Z,17568640,0.01000000,17567697,0.05121753,17567380,0.01001279,17566205,0.02000000,17566197,0.04900000,17566196,0.05000000,17566189,0.07399297,17566188,0.05000000,17570880,0.00100000,17570881,0.03783597,17570889,0.09600703,17571217,0.01000000,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000
GMO,BTC_JPY,2025-07-16T05:19:15.880467Z,17563718,0.01000000,17563543,0.07000000,17562835,0.02000000,17561694,0.02000000,17561169,0.04700000,17560844,0.02000000,17560739,0.02000000,17560204,0.05000000,17568637,0.00100000,17568639,0.00100000,17569175,0.02000000,17569176,0.00300000,17569507,0.02000000,17570767,0.01000000,17570775,0.02000000,17570826,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:15.895012Z,17568640,0.01000000,17567697,0.05121753,17567380,0.01001279,17566240,0.00364513,17566205,0.02000000,17566197,0.04900000,17566196,0.05000000,17566189,0.06399297,17570880,0.00100000,17570881,0.03783597,17570889,0.09600703,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000,17572244,0.00300000
GMO,BTC,2025-07-16T05:19:15.896577Z,17588040,0.03000000,17584994,0.38617000,17584336,0.03521000,17584335,0.05000000,17580027,0.03000000,17576660,0.01000000,17576659,0.00300000,17576646,0.02700000,17589337,0.01900000,17589338,0.02000000,17589664,0.05000000,17590130,0.03000000,17590140,0.50000000,17590930,0.50000000,17591305,0.02100000,17591720,1.00000000
GMO,BTC,2025-07-16T05:19:15.902280Z,17588040,0.03000000,17584994,0.38617000,17584336,0.03521000,17584335,0.05000000,17580027,0.03000000,17576660,0.01000000,17576659,0.00300000,17576646,0.02700000,17589337,0.01900000,17589338,0.02000000,17589664,0.05000000,17590130,0.03000000,17590140,0.50000000,17590930,0.50000000,17591305,0.02100000,17591720,1.00000000
BITFLYER,BTC_JPY,2025-07-16T05:19:15.909924Z,17581850,0.02781126,17581849,0.08219027,17581848,0.00130462,17580256,0.02200000,17579800,0.00100000,17579211,0.00364226,17576781,0.00569650,17576765,0.01119360,17586295,0.02000000,17586298,0.03500000,17586300,0.28830000,17586500,0.28830000,17587693,0.01107040,17588197,0.05000000,17589117,0.02827694,17589118,0.04046000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:16.019959Z,17568640,0.01000000,17567697,0.05121753,17567380,0.01001279,17566240,0.00364513,17566205,0.02000000,17566197,0.04900000,17566196,0.05000000,17566189,0.06399297,17570880,0.00100000,17570881,0.03084597,17570889,0.09600703,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000,17572244,0.00300000
BITFLYER,BTC_JPY,2025-07-16T05:19:16.028743Z,17581850,0.02781126,17581849,0.08219027,17581848,0.00130462,17580256,0.02200000,17579800,0.00100000,17579211,0.00364226,17576781,0.00569650,17576765,0.01119360,17586295,0.02000000,17586298,0.03500000,17586300,0.28830000,17586500,0.28830000,17587693,0.01107040,17588197,0.05000000,17589117,0.02827694,17589118,0.04046000
BITFLYER,FX_BTC_JPY,2025-07-16T05:19:16.116694Z,17568640,0.01000000,17567697,0.05121753,17567380,0.01001279,17566240,0.00364513,17566205,0.02000000,17566197,0.04900000,17566196,0.05000000,17566189,0.06399297,17570880,0.00100000,17570881,0.03084597,17570889,0.09600703,17571235,0.03100000,17571298,0.05242202,17572085,0.05000000,17572092,0.06500000,17572244,0.00300000
BITFLYER,BTC_JPY,2025-07-16T05:19:16.155205Z,17581850,0.02781126,17581848,0.00130462,17580256,0.02200000,17579800,0.00100000,17579211,0.00364226,17576781,0.00569650,17576765,0.01119360,17576574,0.00692837,17586295,0.02000000,17586298,0.03500000,17586300,0.28830000,17586500,0.28830000,17587693,0.01107040,17588197,0.05000000,17589117,0.02827694,17589118,0.04046000
